zip,city,state,ringba_offer_name,top_net_duration_payout,top_net_cpl_payout,last_updated
12043,Cobleskill,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12045,Coeymans,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12046,Coeymans Hollow,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12047,Cohoes,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12051,Coxsackie,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12052,Cropseyville,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12053,Delanson,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12054,Delmar,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12056,Duanesburg,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12057,Eagle Bridge,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12058,Earlton,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12059,East Berne,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12060,East Chatham,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12061,East Greenbush,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12062,East Nassau,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12063,East Schodack,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12064,East Worcester,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12065,Clifton Park,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12066,Esperance,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12067,Feura Bush,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12068,Fonda,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12070,Fort Johnson,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12071,Fultonham,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12072,Fultonville,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12074,Galway,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12075,Ghent,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12076,Gilboa,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12077,Glenmont,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12078,Gloversville,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12083,Greenville,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12084,Guilderland,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12086,Hagaman,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12087,Hannacroix,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12089,,,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12090,Hoosick Falls,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12092,Howes Cave,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12093,Jefferson,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12094,Johnsonville,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12095,Johnstown,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12106,Kinderhook,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12110,Latham,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12115,Malden Bridge,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12116,Maryland,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12117,Mayfield,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12118,Mechanicville,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12120,Medusa,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12121,Melrose,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12122,Middleburgh,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12123,Nassau,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12124,New Baltimore,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12125,New Lebanon,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12130,Niverville,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12131,North Blenheim,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12132,North Chatham,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12134,Northville,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12136,Old Chatham,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12137,Pattersonville,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12138,Petersburg,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12140,Poestenkill,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12143,Ravena,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12144,Rensselaer,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12147,Rensselaerville,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12148,Rexford,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12149,Richmondville,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12150,Rotterdam Junction,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12151,Round Lake,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12153,Sand Lake,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12154,Schaghticoke,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12155,Schenevus,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12156,Schodack Landing,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12157,Schoharie,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12158,Selkirk,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12159,Slingerlands,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12160,Sloansville,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12165,Spencertown,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12166,Sprakers,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12167,Stamford,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12168,Stephentown,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12169,Stephentown,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12170,Stillwater,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12173,Stuyvesant,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12174,Stuyvesant Falls,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12175,Summit,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12176,Surprise,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12177,Tribes Hill,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12180,Troy,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12182,Troy,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12183,Troy,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12184,Valatie,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12185,Valley Falls,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12186,Voorheesville,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12187,Warnerville,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12188,Waterford,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12189,Watervliet,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12192,West Coxsackie,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12193,Westerlo,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12194,West Fulton,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12195,West Lebanon,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12196,West Sand Lake,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12197,Worcester,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12198,Wynantskill,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12202,Albany,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12203,Albany,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12204,Albany,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12205,Albany,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12206,Albany,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12207,Albany,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12208,Albany,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12209,Albany,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12210,Albany,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12211,Albany,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12222,Albany,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12226,Albany,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12302,Schenectady,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12303,Schenectady,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12304,Schenectady,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12305,Schenectady,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12306,Schenectady,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12307,Schenectady,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12308,Schenectady,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12309,Schenectady,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12405,Acra,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12407,Ashland,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12413,Cairo,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12418,Cornwallville,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12422,Durham,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12423,East Durham,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12431,Freehold,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12434,Grand Gorge,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12439,Hensonville,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12451,Leeds,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12454,Maplecrest,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12459,New Kingston,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12460,Oak Hill,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12468,Prattsville,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12469,Preston Hollow,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12474,Roxbury,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12496,Windham,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12544,Mellenville,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12801,Glens Falls,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12803,South Glens Falls,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12804,Queensbury,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12808,Adirondack,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12809,Argyle,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12810,Athol,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12814,Bolton Landing,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12815,Brant Lake,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12816,Cambridge,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12817,Chestertown,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12819,Clemons,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12821,Comstock,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12822,Corinth,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12823,Cossayuna,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12824,Diamond Point,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12827,Fort Ann,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12828,Fort Edward,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12831,Gansevoort,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12833,Greenfield Center,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12834,Greenwich,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12835,Hadley,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12836,Hague,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12837,Hampton,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12838,Hartford,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12839,Hudson Falls,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12841,Huletts Landing,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12843,Johnsburg,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12844,Kattskill Bay,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12845,Lake George,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12846,Lake Luzerne,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12849,Middle Granville,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12850,Middle Grove,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12853,North Creek,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12856,North River,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12859,Porter Corners,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12860,Pottersville,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12861,Putnam Station,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12862,Riparius,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12863,Rock City Falls,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12865,Salem,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12866,Saratoga Springs,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12871,Schuylerville,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12873,Shushan,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12874,Silver Bay,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12878,Stony Creek,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12884,Victory Mills,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12885,Warrensburg,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12886,Wevertown,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
12887,Whitehall,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
13317,Canajoharie,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
13320,Cherry Valley,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
13326,Cooperstown,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
13337,Fly Creek,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
13339,Fort Plain,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
13348,Hartwick,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
13428,Palatine Bridge,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
13450,Roseboom,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
13452,Saint Johnsville,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
13459,Sharon Springs,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
13468,Springfield Center,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
13488,Westford,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
13739,Bloomville,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
13740,Bovina Center,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
13750,Davenport,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
13751,Davenport Center,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
13753,Delhi,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
13757,East Meredith,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
13775,Franklin,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
13788,Hobart,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
13796,Laurens,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
13806,Meridale,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
13807,Milford,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
13808,Morris,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
13810,Mount Vision,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
13820,Oneonta,NY,Garage Door - Nationwide up to $80,,36.50,2026-09-22T14:01:12.672016+00:00
